userName,score,at,content
Pengguna Google,1,2024-03-04 12:11:11,GK seperti dulu app nya susah di buka dan mengecewakan....kalau kayak gini caranya bagus pindah app sebelah saja...jujur nyesal saya daptar mbanking nya
Pengguna Google,2,2024-03-04 12:01:06,verifikasi wajah gagal terus skrg.. ribet skrg BCA
Pengguna Google,5,2024-03-04 10:56:47,Sangattt membantu
Pengguna Google,5,2024-03-04 10:46:22,Sangat suka
Pengguna Google,5,2024-03-04 10:09:34,Apliakasi M banking yang sangat membantu. Tampilanya simple gk ribet dan jarang banget ada kendala. Sangat ngebantu saya sebagai seorang pengusaha UMKM
Pengguna Google,1,2024-03-04 09:32:24,"Merah terus, lagi update atau ada maintenance?? gk ada pemberitahuan nih"
Pengguna Google,1,2024-03-04 09:30:58,BCA anjeenk.. 2x pakai bca mobile selalu di blokir karna katanya password salah.. padahal pakai sidik jari..biaya adm besar. Main blokir seenaknya..taik lah BCA ini..nyesal bikin akun disini.. bauar ADM 2x sebulan..
Pengguna Google,4,2024-03-04 09:19:04,ini kenapa yaa kok gak bisa di akses dari kemarin?
Pengguna Google,2,2024-03-04 09:13:58,Ini knp minta verifikasi ulang mulu dah? Udah 2 kali verifikasi ulang.
Pengguna Google,5,2024-03-04 08:58:00,Aplikasi bagus
Pengguna Google,1,2024-03-04 08:39:10,"Kasih bintang 1 dulu, kecewa banget mbanking nya lemot sekali, verifikasi data ektp sampai 2 kali dan selalu gagal dengan alasan koneksi. Sudah coba pakai wifi dan data tetap gagal"
Pengguna Google,5,2024-03-04 08:36:34,Good
Pengguna Google,1,2024-03-04 08:08:23,Kenapa sekarang jadi susah masuk? Mengecewakan
Pengguna Google,5,2024-03-04 07:54:58,Sangat membantu coyyy
Pengguna Google,1,2024-03-04 07:42:01,Maaf mau nanya kok saya login BCA mobile pakai hp baru ga bisa ya aslinya kartu udh terpasang dan kuota ada cuma waktu verifikasi SMS udh terkirim cuma masih loading dan loadingnya lama banget ujungnya Error terjadi masalah kok aneh sekarang beda ga kek versi dulu langsung verify SMS langsung the point ini malah stuk di loading verifikasi. Tolong segera di perbaiki jadi sulit saya akses akun bank saya. Saran saya perbaiki masalah login bukan meningkatkan kinerja tampilan!. Trimakasih 🙏🏻
Pengguna Google,1,2024-03-04 06:54:37,"Sayang sekali bca tabunganku,tidak bisa mobile banking."
Pengguna Google,3,2024-03-04 06:35:02,Untuk bca center cs sangat kurang pelayanan di kantor
Pengguna Google,1,2024-03-04 05:48:23,Ni saya ngurus m banking ke blokir di cabang ujung Menteng di persulit. Sampe ke ducapil . Data sudah lengkap .nyesal saya pake bca
Pengguna Google,5,2024-03-04 05:27:27,Bagus
Pengguna Google,1,2024-03-04 05:18:08,Gk bisa masuk gk jelas
Pengguna Google,2,2024-03-04 05:14:49,"Masalah yg sy alami mpe saat ini..sms login buat mbanking nya ga bisa masuk.. Udah 2x ke gedung BCA ,ga ada yg bisa. Sampe telp hello bca ,tetap sama. Permintaan sms mbanking yg lain bisa...knapa bca ga bisa. Harus nya cari solusi .biar nanti ada masalah yg sy alami bisa teratasi. Tapi NOLL.. Tiap bulan d potong ,tp aplikasinya ga bisa d pake."
Pengguna Google,1,2024-03-04 05:02:38,"Heran semakin kesini semakin Abrik za. Setiap mau masuk ( kartu SIM tidak sesuai) padahal, cuma pake kartu simcart satu satunya.. Setiap mau buka Haris perifikasi, ngabisin plz za. Aya lieuran"
Pengguna Google,1,2024-03-04 04:42:25,Kenapa gak bisa di instal ya?beberapa kali di update gak bisa menginstal
Pengguna Google,5,2024-03-04 04:41:50,Mantap jiwaa
Pengguna Google,5,2024-03-04 04:15:39,"Pelayanan di kantor bank BCA baik ramah menyenangkan maacii:) ""kantor bank BCA jalan raya solo DIY"""
Pengguna Google,1,2024-03-04 04:05:45,Bunganya rendah banget masa saldo 13jt cuma dapat 300rupiah/bulannya
Pengguna Google,5,2024-03-04 03:58:38,Tingkatkan
Pengguna Google,1,2024-03-04 03:58:29,"Hello BCA...mengapa saldo saya tiba"" berkurang apa yang terjadi..tolong jelaskan .dan perbaiki.."
Pengguna Google,1,2024-03-04 03:44:53,saya lapor ke bca. no rekening saya lipa kehapus. gak ada balasanya skrg
Pengguna Google,5,2024-03-04 03:24:56,Sangat membantu banget
Pengguna Google,1,2024-03-04 02:31:43,"Mengecewakan,membuka rekening baru interview vc kendala kurang focus, di batalkan. Data saya sudah masuk ke anda, apakah tidak bisa di check data foto saya. Apabila saya tidak melanjutkan menjadi calon nasabah anda, data data saya bagaimana kejelasannya ,sudah masuk ke sistem anda. Apakah anda bisa tanggung jawab data data saya aman."
Pengguna Google,1,2024-03-04 02:18:04,Susah pelayanan buruk
Pengguna Google,1,2024-03-04 01:39:21,"aplikasi tolol,,gue verifikasi make data sendiri,make muka sendiri,tapi gagal!!! mau bales apa?kurang terang gitu tempat gue vermuk?atau kamera hp gue gitu yang kurang bagus???"
Pengguna Google,5,2024-03-03 21:11:56,BCA mobile World full👍
Pengguna Google,5,2024-03-03 20:25:47,Kenapa klo buka mbca biasanya pke wifi sama data bssa sekarang ga bsa pke wifi
Pengguna Google,1,2024-03-03 19:29:23,KTP saya sejak 2015. Pernah rusak 2020 cetak ulang tidak di minta foto Lagi. Saat verifikasi malah tidak bisa. Andaikan saya bisa tetap mudah tidak ada perubahan. Enak verifikasinya. Lah ini dah berapa bulan masih tetap tidak bisa
Pengguna Google,5,2024-03-03 16:41:11,Mantap
Pengguna Google,3,2024-03-03 16:34:47,"Knapa yh ko mbing saya tiba""ga bisa masuk mlh hrus dptr mbking ulng"
Pengguna Google,5,2024-03-03 16:34:10,Bagus
Pengguna Google,1,2024-03-03 16:17:05,"Ngabisin pulsa doang, gabisa buka rekening baru. Sinyal bagus kuota banyak kok cuma muter doang,"
Pengguna Google,1,2024-03-03 16:12:20,Susah login tidak ada sidik jari..mau kluar masuk ribet..msh banyak mbanking lain.
Pengguna Google,1,2024-03-03 16:06:27,"Tidak pakai sidik jari, susah login"
Pengguna Google,1,2024-03-03 15:00:58,"ini kenapa ya kok sudah bebebrapa hari saya mau verifikasi masuk mbca tidak bisa 232 . padahal pulsa cukup internet lancar dana SIM card berada di SIM 1. tolong lah, klo ku gini namaanya menghambat pekerjaan!!!"
Pengguna Google,5,2024-03-03 13:54:22,Memudahkan transaksi
Pengguna Google,1,2024-03-03 12:50:12,Gak bisa login parah sih
Pengguna Google,5,2024-03-03 12:12:46,Bagus
Pengguna Google,2,2024-03-03 11:26:01,"ini kenapa saya disuruh verifikasi ulang terusss ? nomor sim salah truss ,abis pulsa saya klo kek gini trosss"
Pengguna Google,1,2024-03-03 10:59:27,Saat transaksi tiket bioskop error dan tidak bisa dibayar... Mohon untuk di update
Pengguna Google,4,2024-03-03 10:54:17,"Ka kenapa.lampu indikatornya ga hijau ya,merah terus,jadi ga bisabtransaksi"
Pengguna Google,5,2024-03-03 09:33:55,Pelayanan bank BCA sangat baik
Pengguna Google,1,2024-03-03 09:25:02,Login kok susah sekali hadeeeuuh 😑
Pengguna Google,1,2024-03-03 09:09:29,"Verivikasi nya susah bgt, foto ktp burem terus"
Pengguna Google,5,2024-03-03 08:58:17,"Bergabung bersama bca , n puas layanannya"
Pengguna Google,1,2024-03-03 08:55:40,Knpa ga bs verifikasi kode.. Gmn mau dpke.. Payah bca..
Pengguna Google,1,2024-03-03 07:51:22,"update tanggapan, setelah restart ulang&menonaktifkan mode pesawat. lampu indikator tetep merah. jaringan stabil tidak ada kendala. yg berkendala aplikasinya. mohon perbaiki sudah bberapa hari ini bca tidak dapat digunakan. terimakasih"
Pengguna Google,3,2024-03-03 07:37:27,"Kaget banget gabisa masuk mbanking terus ada arah masukin nomer kartu, aku masukin terus diarahin sms sampe ngabisin pulsa, kirain bakal berhasil tau nya malah ke blokir mbanking nya mana sehari hari pake mbanking terus beli makan atau apapun itu😌"
Pengguna Google,1,2024-03-03 07:28:36,Beli tiket bioskop tidak bisa mohon di benerin lagi
Pengguna Google,2,2024-03-03 07:15:53,"Biasanya mudah masuk, kenapa ini susah sekali. Pakai verifikasi wajah gagal terus. Mohon ditindak lanjuti aplikasinya."
Pengguna Google,1,2024-03-03 06:59:46,"ga bisa masuk m banking nya, setiap mau masuk, harus masuk in 16 Digit, tapi SMS verifikasi juga ga masuk, ngabisin pulsa buat kode otp yang kunjung masuk, telpon ke pusat jg, meski dibantu tetap aja ga bisa masuk, ke halo BCA, juga ga nemuin solusi,, ke kantor cabang juga ga bisa, ga ngerti kenapa BCA gini sekarang"
Pengguna Google,5,2024-03-03 06:40:02,Ok
Pengguna Google,1,2024-03-03 05:43:08,Kartu gue masih yg biasa setiap bulan ilang nya 40rb gilaaaa kali yaa di liatin kok begini
Pengguna Google,2,2024-03-03 05:11:12,"Kenapa aplikasi BCA mobile setelah di update malah down, saya mau masuk aplikasinya selalu di minta verifikasi ulang ini menghabiskan pulsa saja. Tolong di perbaiki segera supaya bisa di gunakan kembali"
Pengguna Google,5,2024-03-03 04:08:20,"Minta tolong, bagaimana cara mengetahui nomor telfon yg terkait di m-bangking bca { lebih tepatnya bca expresi} terimakasih"
Pengguna Google,1,2024-03-03 02:09:24,KENAPA SEKARANG PAKAI APLIKASINYA HARUS ADA VERIFIKASI WAJAH
Pengguna Google,4,2024-03-03 01:55:42,Ganti hp malah skrng jadi gk bisa masuk lagi gak kaya dulu
Pengguna Google,1,2024-03-03 01:25:38,Minta kode otp tak kunjung masuk ke nomor hp...pulsa habis bbrapa kali ngisi...payah
Pengguna Google,1,2024-03-03 01:05:59,"Ganti ponsel malah susah masuk suruh verifikasi wajah udh berkali kali tapi gagal terus, aneh"
Pengguna Google,5,2024-03-03 00:27:50,Terbaik
Pengguna Google,5,2024-03-03 00:07:17,Memudahkan
Pengguna Google,3,2024-03-02 23:59:29,Sangat membantu
Pengguna Google,5,2024-03-02 23:26:59,Sangat membantu
Pengguna Google,5,2024-03-02 22:45:14,Mantap
Pengguna Google,5,2024-03-02 21:40:25,"Alhamdulillah ngerasa terbantu dalam masalah pembayaran praktis dan saya bersyukur walaupun sampai saat ini hanya di pakai untuk transaksi,karena saya penjual online, tapi masih dipertahankan sebagai nasabah itu yang paling penting,terima kasih atas segala kebaikan dan kemudahan yang telah di berikan selama ini 🙏"
Pengguna Google,1,2024-03-02 20:57:27,"apk burik,tiap vermuk gagal mulu kamera bagus cahaya bagus wajah jelas tapi gagal mulu, apk idiot bintan -100000000000/"
Pengguna Google,5,2024-03-02 18:28:19,cepat dan tidak ribet cara kerja nya
Pengguna Google,5,2024-03-02 18:15:20,Goodapp
Pengguna Google,5,2024-03-02 17:30:11,Ok
Pengguna Google,1,2024-03-02 16:39:04,Vrifikasi wajah mau sampe berapa jam kah gw udah deketin jauhin miring kanan miring kiri gak di vrifikasi juga nih wajah nyesel banget gw pake nih BCA mobile klo bukan karna duit dah masuk di rek gak bakalan gw pake nih apk rusak
Pengguna Google,5,2024-03-02 16:29:19,Ok
Pengguna Google,4,2024-03-02 16:18:49,ok
Pengguna Google,1,2024-03-02 15:44:46,Susah masuknya.habisin pulsa
Pengguna Google,5,2024-03-02 15:39:05,Sangat mudah ber trnsaksi
Pengguna Google,1,2024-03-02 15:06:16,Gangguan seharian g bisa transaksi. Payah
Pengguna Google,5,2024-03-02 14:54:18,Bagus
Pengguna Google,5,2024-03-02 14:39:56,Pelayanan BCA lumayan
Pengguna Google,5,2024-03-02 14:39:22,Terimakasih kasih aplikasi Asia BCA .yang pertama kali hadir💪sistem cagih tak usah ribet2
Pengguna Google,1,2024-03-02 13:36:47,"Aplikasi yg sangat menyusahkan untuk login,, gak jelas urutannya,, no ATM terkirim cuma dpt balasan ""kami mendeteksi login dr perangkat lain,, GK ada perintah selanjutnya,,,"
Pengguna Google,5,2024-03-02 13:15:37,Semoga di pertingkat lagi keamanan nya. Demi kenyamanan semua nasabah BANk bca
Pengguna Google,2,2024-03-02 13:08:23,"Saldo berkurang sendiri, cek di mutasi tidak ada transakasi, bagaimana ini? Dan setelah update tidak bisa masuk, harus verifikasi lagi,... Hadehhhh"
Pengguna Google,5,2024-03-02 13:04:19,Mantappp
Pengguna Google,5,2024-03-02 13:00:19,Ok
Pengguna Google,2,2024-03-02 12:31:22,"Maaf Sebelumnya , M-banking BCA kenapa sekarang sering bermasalah ya ? Sudah 2 kali uang di TF ke rekening saya dari teman saya dari Bank lain saldo tidak bertambah padahal laporan TF dari pihak bank lain itu masuk dan benar itu rekening saya sendiri . Uang masuk menjelang 3 - 4 hari baru masuk"
Pengguna Google,2,2024-03-02 12:20:44,Sumpah apaan banget si nih aplikasi gw di suruh registrasi di mesin ATM tapi gagal Mulu bingung gw udah mana tiba tiba gak bisa m-banking nya aneh aneh
Pengguna Google,2,2024-03-02 12:09:33,Kenapa saya waktu vertifikasi wajah kembali ke menu terus
Pengguna Google,1,2024-03-02 11:43:39,kenapa dari pagi mbca saya tidak bisa dbuka selalu lampu merah aja
Pengguna Google,1,2024-03-02 11:32:52,"Parah dah BCA skrng udh ngirim SMS tapi ga dpet balesan dari BCA ini costumer servic nya ga ada guna nya, bukannya memperbaiki malah di diemin aja"
Pengguna Google,1,2024-03-02 11:05:09,ngapqi harus ada verifikasi wajah. gmw nangkap muka kameranya
Pengguna Google,5,2024-03-02 11:04:16,Top
Pengguna Google,3,2024-03-02 10:30:37,"Harus nulis pasword tiap kali login, tidak ada fitur finger print untuk keamanan. Tampilan menu jadul dan membosankan....lainnya ok."
Pengguna Google,4,2024-03-02 10:18:08,"Saya lupa kata sandi masuk apknya, cara gantinya gimana ya"
Pengguna Google,3,2024-03-02 09:40:09,"Kenapa ya saya ada potongan 40rb,dn itu sering bngt trjadi...sbnrnya perbulanny itu brpa sih potongannya,disuruh tlp 1500888 gk bisa2"
Pengguna Google,1,2024-03-02 09:38:41,Sekelas BCA APK ini jelek bukannya mempermudah tapi mempersulit login verifikasi nya Kecewa
Pengguna Google,5,2024-03-02 08:01:50,Harapan
Pengguna Google,1,2024-03-02 06:30:24,"Gajelas nih aplikasi. Masukin no ATM berkali kali sampe habis pulsa, malah ga langsung diarahin ke langkah berikutnya. Tim BCA mengecewakan. Tiap di komplain ga pernah ada tindakan."
Pengguna Google,5,2024-03-02 06:24:50,good
Pengguna Google,1,2024-03-02 06:04:59,"apa akun saya aja yang sering kepotong gak jelas? hari ini saya cek kepotong sampai 55rb BCA lama lama Parah... waktu itu juga kepotong sampai 25rb, 2bulan baru dibalikin lagi... secara gak langsung, itu maling"
Pengguna Google,1,2024-03-02 06:00:45,Setelah update biometrik malah jadi ribet ga kaya BCA mobile sebelum update harus vermuk dan verifikasi KTP lagi ga bisa dalam keadaan urgent
Pengguna Google,1,2024-03-02 05:38:33,"Payah, saya sudah transfer, dana udah kepotong tapi di blm masuk..."
Pengguna Google,5,2024-03-02 05:16:05,bermanfaat👍
Pengguna Google,1,2024-03-02 04:48:18,"Sayang ga ada pinjaman nya, padahal itu bisa mengikat kita jd terus menggunakannya."
Pengguna Google,1,2024-03-02 04:14:54,"Udah berkali kali masuk , gagal trs, hbs kan pulsa juga"
Pengguna Google,2,2024-03-02 03:08:15,Nagbisin pulsa doang ..susah banget login ke app
Pengguna Google,5,2024-03-02 03:06:48,ok bca
Pengguna Google,1,2024-03-02 02:50:10,ganti hp ga bisa masuk menghabiskan pulsa bank sebesar BCA susah sekali mau masuknya sementara bank yang lain cepet
Pengguna Google,5,2024-03-02 02:29:39,Bagus
Pengguna Google,1,2024-03-02 01:37:11,"Udah ga bisa berkata kata lagi sama ini aplikasi ,mau verifikasi muka aja salah terus,sampe berkali kali telep cst service"
Pengguna Google,1,2024-03-02 00:48:18,"Tgl 01/3/24 jam 21:05 kami isi saldo dari gopay,,, sampai sekarang belum masuk,, laporan dari gopay sukses,, ini trus gimana admin mbca"
Pengguna Google,1,2024-03-02 00:08:52,kenapa gagal terus ya pas mau verifikas?? ngabisin pulsa aja
Pengguna Google,5,2024-03-01 22:40:28,Ok
Pengguna Google,5,2024-03-01 20:23:57,Sari sunati
Pengguna Google,1,2024-03-01 19:11:02,"9 tahun pake BCA baru kali ini saldo ilang gitu aja 50ribu , saat di tanya hallo bca bilang nya buat nutup saldo yang mengendap 👏 setiap bulan bayar adm 16ribu ko di bilang buat nutupin saldo yang mengendap , bertahun-tahun pake bca baru kali ini saldo hilang tanpa keterangan apa-apa di mutasi rekening adeeh , kalo di bilang ini peraturan bca dari dulu kemana sudah 9tahun saya pakai baru kali ini saldo tiba tiba hilang tanpa notif atau riwayat di mutasi"
Pengguna Google,1,2024-03-01 19:10:57,bulan kemarin di potong admin dengan biaya seperti biasanya bulan ini kena potongan 40k itu jauh banget dari bulan kemarin haduhhh parahhh banget itu potong admin atau ada potongan yang lain di cari notifikasi gak ada lalu di cari di mutasi rekening barangkali ada pengiriman tambahan juga gak ada
Pengguna Google,1,2024-03-01 17:32:28,"Jangan gunain bank ini,,, saya transaksi qris mutasi terpotong tapi saldo tidak masuk di merchant jadi hangus uang saya hara2 di aplikasinya jaringan eror dan gak muncul notifnya"
Pengguna Google,2,2024-03-01 16:16:01,Minta verifikasi ulang terus pas pindah HP padahal udah di verifikasi dan pas photo verifikasih malah di suruh ulang lagi dari awal parah
Pengguna Google,1,2024-03-01 16:09:27,Pending terus duit kagak pernah masuk
Pengguna Google,1,2024-03-01 16:05:05,"BANYAK MALING DI INDONESIA, HATI HATI BUAT KALIAN YANG SIMPAN SALDO DI MBCA INI SALDO HILANG TANPA KETERANGAN. DASAR MALING!!!"
Pengguna Google,1,2024-03-01 15:43:23,Tolong dong BCA saya udh ditransfer masa dana belum masuk
Pengguna Google,1,2024-03-01 15:21:51,"Parah Sllu ada pemotongan yg tidak Jelas Arahnya,Sharusnya stiap ada pemotongan tunjukin di hystori jgn di umpetin.Lama Lama ngeri jg ya BCA 😡😡😡"
Pengguna Google,1,2024-03-01 15:05:57,"Saya nasabah BCA dari dulu,Makin update menurut saya semakin jelek, verifikasi ulang pake scan wajah dengan kamera yang burik dan kode otp lama untuk terkirim, Sekelas BCA kok kayak aplikasi pinjol,mohon diperhatikan dan diperbaiki"
Pengguna Google,4,2024-03-01 14:54:20,Oke
Pengguna Google,1,2024-03-01 13:55:34,Mau masuk aja harus verifikasi mulu mana susah pula masuknya
Pengguna Google,5,2024-03-01 11:59:26,Sanagat memuaskan
Pengguna Google,5,2024-03-01 11:28:39,Good
Pengguna Google,5,2024-03-01 11:20:42,Pelayanan baik
Pengguna Google,1,2024-03-01 11:12:33,"Bukanya tenang malah risih dikit""verifikasi beli pulsa mulu gajelas eror mulu"
Pengguna Google,5,2024-03-01 10:53:37,"Mohon diusahakan perbaiki secepatnya karena sering keluar dan minta otp kuras pulsa biasa, perbaiki segera pelayanan mobile banking BCA dan My BCA segera, sebelum semuanya berlalu sayang...✍🩷"
Pengguna Google,2,2024-03-01 10:46:58,Kenapa tiap mau transfer atau mutasi selalu error ya?
Pengguna Google,3,2024-03-01 10:39:29,Jam transaksi tidak ada tercantum pada informasi mutasi rekening..jadinya kami sulit untuk konfirmasi / cek transaksi baik transaksi masuk maupun transaksi keluar..padahal itu sangat penting
Pengguna Google,5,2024-03-01 10:27:31,Mantap cuy
Pengguna Google,1,2024-03-01 10:25:56,"Ribet banget aplikasi nya terlalu banyak, mau login pun nggak bisa. Ngabisin pulsa aja.. Sudah minta bantuan ke CS di wa penjelasan nya terlalu berbelit-belit. Malah suruh telpon nomor BCA yg 6 digit, sekarang udah modern jadi jarang orang pakai pulsa biasa, sayang banget ngabisin pulsa aja tapi nggak berhasil terus. Kirain cuma saya saja yg begitu, ternyata pas liat ulasan lainnya di play store juga keluhan nya sama aja. Maaf untuk saat ini terlalu ribet, bintang 1 aja dulu🙏"
Pengguna Google,5,2024-03-01 10:17:59,"pelayanan ramah,, mantul"
Pengguna Google,5,2024-03-01 10:12:50,Sangat mudah pke BCA
Pengguna Google,1,2024-03-01 10:02:16,"Abis di update, ga bisa masuk, dah berusaha bertahun2 ga bisa. Mau ke kantor males.... Harusnya makin mudah, kenapa makin sulit"
Pengguna Google,5,2024-03-01 08:41:29,g perlu bertele tele
Pengguna Google,5,2024-03-01 07:51:46,Kenapa ATM BCA Saya Tidak Dapat Menerima/Mengirim Uang.
